player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Shawne Williams,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Rashad McCants,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Ronnie Brewer,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Justin Reed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Uros Slokar,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Maurice Ager,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Luke Jackson,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Leon Powe,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0
Etan Thomas,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Johan Petro,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Antoine Wright,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Alan Henderson,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
James Singleton,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Martell Webster,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Raef LaFrentz,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Jarvis Hayes,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Kenyon Martin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Danny Fortson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jason Collins,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Maceo Baston,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
P.J. Tucker,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Eduardo Najera,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Aaron Williams,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Maurice Taylor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ime Udoka,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Jake Tsakalidis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Josh Powell,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jerome James,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jared Reiner,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
J.J. Barea,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Mouhamed Sene,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jackie Butler,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Mike Wilks,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
Chris Quinn,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Donell Taylor,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Darrick Martin,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Patrick O'Bryant,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Vassilis Spanoulis,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Julius Hodge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Marquis Daniels,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Roger Mason,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Daniel Ewing,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Lynn Greer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Kirk Snyder,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Randy Livingston,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Dan Dickau,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
John Lucas III,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
