player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Ricky Davis,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Trenton Hassell,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
DaJuan Summers,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jarvis Hayes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
David Andersen,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Daequan Cook,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Marcus Banks,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Rodney Carney,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Wesley Matthews,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Acie Law,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Alonzo Gee,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Sasha Pavlovic,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
A.J. Price,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0
Devean George,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Josh Boone,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0
Aaron Gray,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Ryan Hollins,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Darko Milicic,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0
Jeff Foster,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0
Ime Udoka,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Darrell Arthur,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Bobby Simmons,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Etan Thomas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kenny Thomas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Chris Richard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kwame Brown,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Mike Harris,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jermaine Taylor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Bobby Brown,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
Sebastian Telfair,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Coby Karl,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Kyle Weaver,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Brian Cardinal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Luke Walton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
