player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Robert Swift,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Etan Thomas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Gerald Green,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Anthony Tolliver,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Austin Croshere,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Rob Kurz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kyrylo Fesenko,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kenny Thomas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Sean Marks,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jarvis Hayes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Devin Brown,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Fabricio Oberto,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jermareo Davidson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Greg Buckner,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alex Acker,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ryan Hollins,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Javaris Crittenton,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0
Shelden Williams,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kyle Weaver,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0
Oleksiy Pecherov,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Othello Hunter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Tyronn Lue,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Jason Hart,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Darius Songaila,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Dee Brown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Marko Jaric,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Anthony Roberson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Malik Rose,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Didier Ilunga-Mbenga,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Shaun Livingston,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Dontell Jefferson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
