player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Mike Miller,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0
Jonas Jerebko,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Jeremy Lamb,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Darius Morris,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Rudy Gobert,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0
Quincy Pondexter,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Giannis Antetokounmpo,0.0,0.0,0.0,1.0,7.0,5.0,1.0,5.0,7.0
Anthony Randolph,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Derrick Williams,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0
Gustavo Ayon,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Jeff Withey,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Kentavious Caldwell-Pope,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Troy Daniels,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Jeremy Evans,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
Cody Zeller,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Vitor Faverani,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Byron Mullens,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Shawne Williams,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Hollis Thompson,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Quincy Acy,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Landry Fields,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Earl Clark,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Metta World Peace,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Brandon Davies,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Nazr Mohammed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ekpe Udoh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jae Crowder,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Harrison Barnes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Lou Amundson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Joel Freeland,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jan Vesely,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Aron Baynes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Carl Landry,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ronny Turiaf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Arnett Moultrie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Dorell Wright,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Chris Johnson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Aaron Gray,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ronnie Price,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
Diante Garrett,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Jannero Pargo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Marquis Teague,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Derek Fisher,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
John Lucas III,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Jamaal Tinsley,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Kenyon Martin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Tyshawn Taylor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Lorenzo Brown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Ben Gordon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Shane Larkin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Alexey Shved,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Jorge Gutierrez,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
