player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Ronald Murray,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0
DeShawn Stevenson,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Glenn Robinson,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Eric Piatkowski,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Eddie Gill,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Junior Harrington,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0
Bobby Jackson,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jabari Smith,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Justin Reed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Bernard Robinson,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Zarko Cabarkapa,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jackson Vroman,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0
Tom Gugliotta,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0
Theo Ratliff,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
Mikki Moore,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Jamal Sampson,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Matt Bonner,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Jason Collier,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Matt Freije,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Theron Smith,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Aaron Williams,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Francisco Elson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jerome Moiso,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jarron Collins,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
David West,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
John Edwards,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Zendon Hamilton,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Walter McCarty,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ira Newble,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
James Thomas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Lamond Murray,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Adrian Griffin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Matt Barnes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Quinton Ross,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Curtis Borchardt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Obinna Ekezie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Josh Davis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ben Handlogten,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Troy Hudson,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
Zoran Planinic,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Sasha Vujacic,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Jacque Vaughn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rodney White,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Anthony Peeler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Cory Alexander,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Damone Brown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Mike Wilks,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Steve Blake,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
