player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Kevin Martin,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
James Johnson,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
Jeffery Taylor,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Donald Sloan,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Austin Rivers,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Marvin Williams,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
P.J. Tucker,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Aaron Gray,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Daequan Cook,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Thabo Sefolosha,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Mickael Gelabale,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Cory Joseph,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jannero Pargo,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
John Jenkins,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Travis Outlaw,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Thomas Robinson,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Jeff Adrien,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Kyle O'Quinn,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Jordan Hill,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Chris Singleton,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Draymond Green,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Ryan Hollins,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Johan Petro,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Cole Aldrich,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Ian Mahinmi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Darius Miller,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DeSagana Diop,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DeQuan Jones,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jordan Hamilton,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Timofey Mozgov,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Gustavo Ayon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Garrett Temple,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0
Jeff Ayres,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Victor Claver,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Viacheslav Kravtsov,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Chris Johnson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Marcus Camby,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Anthony Tolliver,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Omri Casspi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Perry Jones,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Daniel Gibson,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
Shelvin Mack,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
Kendall Marshall,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
Dominique Jones,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Hedo Turkoglu,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Patrick Beverley,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Cory Higgins,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Maalik Wayns,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Kent Bazemore,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Patty Mills,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
James Anderson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Terrence Williams,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
