player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
James Posey,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Donte Greene,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
T.J. Ford,0.0,0.0,0.0,1.0,0.0,6.0,1.0,6.0,0.0
Mickael Pietrus,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Marquis Daniels,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Alonzo Gee,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Christian Eyenga,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Brandan Wright,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Lazar Hayward,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Josh Powell,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Joey Dorsey,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
Anthony Tolliver,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Robin Lopez,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Troy Murphy,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Dominic McGuire,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0
Johan Petro,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Aaron Gray,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Nikola Pekovic,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Hilton Armstrong,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Earl Clark,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Larry Sanders,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Darnell Jackson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Tony Battie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Derrick Brown,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jeff Adrien,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jawad Williams,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Brian Cardinal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Shannon Brown,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Josh Howard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Vladimir Radmanovic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alexis Ajinca,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jeremy Evans,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jason Maxiell,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Chris Johnson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Terrence Williams,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Delonte West,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Charlie Bell,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Luther Head,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Damion James,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Ben Uzoh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Acie Law,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Lance Stephenson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Zabian Dowdell,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Keith Bogans,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Raja Bell,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Ronnie Price,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rodrigue Beaubois,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chris Quinn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Anthony Carter,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
