player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Nik Stauskas,0.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,0.0
Hollis Thompson,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Deyonta Davis,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Lance Stephenson,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
Jonathan Gibson,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Derrick Williams,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
James Jones,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Aaron Brooks,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Brandon Bass,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Damjan Rudez,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Michael Carter-Williams,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Lance Thomas,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Quincy Acy,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Ian Clark,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Ivica Zubac,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0
Georgios Papagiannis,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0
David Nwaba,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Shabazz Muhammad,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Quinn Cook,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jerami Grant,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Archie Goodwin,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Iman Shumpert,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Omer Asik,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
Thomas Robinson,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
Ed Davis,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Luis Scola,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Anthony Bennett,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Anthony Tolliver,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Shawn Long,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Miles Plumlee,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Joe Harris,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Trey Lyles,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Cole Aldrich,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Dragan Bender,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Justise Winslow,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0
Jakob Poeltl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jared Sullinger,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DeAndre Liggins,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alec Burks,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Manny Harris,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Terry Rozier,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0
Rakeem Christmas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Corey Brewer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jason Smith,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alex Poythress,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Gary Payton,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Edy Tavares,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Tyus Jones,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Tomas Satoransky,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Rodney McGruder,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Ramon Sessions,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Marcelo Huertas,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
David West,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Kay Felder,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
C.J. Watson,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Danny Green,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Nicolas Laprovittola,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Jordan Farmar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Jerryd Bayless,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Omri Casspi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Semaj Christon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Pierre Jackson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
DeAndre' Bembry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Darrun Hilliard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chasson Randle,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Nene Hilario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Bobby Brown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Pat Connaughton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Arron Afflalo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
