player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Jason Collins,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Michael Ruffin,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Kyle Korver,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Antoine Wright,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Melvin Ely,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alonzo Mourning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Joey Graham,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Brian Skinner,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Lorenzen Wright,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Austin Croshere,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alexander Johnson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Andre Owens,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Dan Gadzuric,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kwame Brown,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Theo Ratliff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Nick Fazekas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Stephane Lasme,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jason Smith,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Mardy Collins,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Salim Stoudamire,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Brent Barry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Gerald Green,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Mario West,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C.J. Watson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Nick Young,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Quinton Ross,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Kirk Snyder,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Casey Jacobsen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
